time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1720049402.024169,0.003041519756478793,-0.0002622778389214653,0.13227911496737865,-8.367933140527898e-07,5.678341131832967e-07,-3.2298397250446366e-05,0.9999999994778955
1720049402.024389,0.0030421040786287002,-0.0002617604908666943,0.13227894025154396,-2.5431251533768453e-07,1.3042151011847006e-06,-3.247936287655801e-05,0.9999999994716627
1720049402.024523,0.0030420011047947214,-0.00026228192457952715,0.13227911482434201,-8.364274116235744e-07,5.681712498633331e-07,-3.2303526350859374e-05,0.9999999994777299
1720049402.024663,0.0030425854460863185,-0.0002617642938497894,0.13227894007038243,-2.537584984545459e-07,1.304725785179799e-06,-3.2484222796281955e-05,0.9999999994715044
1720049402.07232,0.0030424824629511696,-0.00026228600387646905,0.132279114681649,-8.360623976279922e-07,5.685075720109116e-07,-3.230864322117438e-05,0.9999999994775647
1720049402.072531,0.00304306682334673,-0.0002617680911620873,0.132278939889658,-2.5320582926743407e-07,1.305235231490726e-06,-3.248907114089761e-05,0.9999999994713463
1720049402.07266,0.003042963830942271,-0.00026229007682768146,0.1322791145392989,-8.356982696096787e-07,5.688430821504519e-07,-3.2313747884157883e-05,0.9999999994773998
1720049402.072769,0.003043548210404079,-0.000261771882817341,0.1322789397093696,-2.5265450408385325e-07,1.3057434437405865e-06,-3.2493907931902575e-05,0.9999999994711886
1720049402.117381,0.0030434452087620646,-0.000262294143448652,0.1322791143972908,-8.353350250787085e-07,5.691777827727871e-07,-3.231884036340591e-05,0.9999999994772354
1720049402.117643,0.0030440296072524516,-0.00026177566882905345,0.13227893952951617,-2.5210451924821355e-07,1.3062504254804375e-06,-3.249873319164697e-05,0.9999999994710312
1720049402.11786,0.0030439265964045123,-0.0002622982037546878,0.13227911425562391,-8.349726615941336e-07,5.695116762744067e-07,-3.2323920683287254e-05,0.9999999994770713
1720049402.118059,0.0030445110138858254,-0.00026177944921090823,0.13227893935009666,-2.515558712486531e-07,1.3067561801500159e-06,-3.250354694318402e-05,0.9999999994708743
1720049402.118245,0.003044407993863448,-0.0002623022577611239,0.13227911411429746,-8.346111768394642e-07,5.698447649250501e-07,-3.2328988868734774e-05,0.9999999994769075
1720049402.160654,0.0030449924302980956,-0.0002617832239764639,0.13227893917111,-2.510085564264454e-07,1.3072607112003003e-06,-3.250834921010798e-05,0.9999999994707176
1720049402.16087,0.003044889401132683,-0.0002623063054833924,0.1322791139733105,-8.342505684789009e-07,5.701770511167988e-07,-3.2334044945281565e-05,0.9999999994767443
1720049402.160998,0.0030454738564831066,-0.00026178699313930687,0.13227893899255513,-2.5046257142085593e-07,1.307764021972589e-06,-3.251314001654646e-05,0.9999999994705614
1720049402.161113,0.003045370818205958,-0.00026231034693667554,0.13227911383266236,-8.338908341473315e-07,5.705085371001495e-07,-3.233908893887928e-05,0.9999999994765814
1720049402.161217,0.003045955292434675,-0.00026179075671307894,0.132278938814431,-2.4991791268768445e-07,1.3082661157415018e-06,-3.251791938709633e-05,0.9999999994704055
1720049402.202711,0.0030458522450769795,-0.00026231438213629443,0.13227911369235212,-8.335319715662927e-07,5.708392249885946e-07,-3.234412087587389e-05,0.9999999994764186
1720049402.20678,0.003046436738146554,-0.00026179451471126935,0.1322789386367365,-2.493745768560015e-07,1.308766995757264e-06,-3.252268734664234e-05,0.99999999947025
1720049402.257501,0.0030463336817393924,-0.000262318411097473,0.13227911355237898,-8.331739785415307e-07,5.711691169716265e-07,-3.234914078296002e-05,0.9999999994762565
1720049402.257724,0.0030469181936124603,-0.0002617982671474228,0.13227893845947067,-2.4883256048468327e-07,1.3092666651965303e-06,-3.25274439204586e-05,0.9999999994700947
1720049402.257887,0.0030468151281868375,-0.0002623224338355046,0.13227911341274215,-8.328168527679237e-07,5.714982152389784e-07,-3.235414868709849e-05,0.9999999994760945
1720049402.258,0.0030473996588260997,-0.0002618020140351257,0.13227893828263237,-2.482918602406243e-07,1.3097651272980806e-06,-3.2532189134084445e-05,0.9999999994699399
1720049402.258108,0.003047296584412919,-0.00026232645036546043,0.1322791132734408,-8.324605920458178e-07,5.718265218859189e-07,-3.2359144615519e-05,0.999999999475933
1720049402.258211,0.003047881133781155,-0.0002618057553877423,0.13227893810622066,-2.4775247283363855e-07,1.3102623851439333e-06,-3.253692301328721e-05,0.9999999994697854
1720049402.258311,0.0030477780504112283,-0.00026233046070252286,0.13227911313447407,-8.321051942277342e-07,5.721540389402541e-07,-3.23641285956687e-05,0.9999999994757718
1720049402.300868,0.0030483626184712575,-0.000261809491218859,0.13227893793023443,-2.472143948786979e-07,1.3107584417979352e-06,-3.254164558397745e-05,0.9999999994696313
1720049402.301082,0.003048259526175303,-0.00026233446486181866,0.13227911299584122,-8.317506570896854e-07,5.724807684958381e-07,-3.236910065507399e-05,0.999999999475611
1720049402.30121,0.0030488441128900656,-0.0002618132215419372,0.13227893775467262,-2.4667762312562546e-07,1.3112533004113226e-06,-3.254635687227129e-05,0.9999999994694773
1720049402.301321,0.003048741011698713,-0.0002623384628583775,0.1322791128575414,-8.313969784701005e-07,5.72806712541035e-07,-3.2374060821468554e-05,0.9999999994754506
1720049402.301428,0.0030493256170311964,-0.00026181694637027186,0.13227893757953424,-2.461421542841619e-07,1.3117469639658207e-06,-3.2551056904384444e-05,0.9999999994693237
1720049402.346955,0.00304922250697502,-0.00026234245470735384,0.1322791127195738,-8.310441561852319e-07,5.731318732037979e-07,-3.237900912269248e-05,0.9999999994752904
