time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1720044862232433887,26,5367940000000,map,6.3260722028,0.906828419951,0.0,0.0,0.0,-0.200101315138,0.979775210791,0.00593716936123,-0.00939337116948,0.0,0.0,0.0,0.0,-0.00939337116948,0.0540817881296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00317243591381
1720044862388371517,27,5368080000000,map,6.44629763104,0.81932779358,0.0,0.0,0.0,-0.30099114259,0.953626935485,0.00588538510565,-0.00945731190108,0.0,0.0,0.0,0.0,-0.00945731190108,0.0594186832867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334938756914
1720044862527307830,28,5368220000000,map,6.53462039497,0.740668377994,0.0,0.0,0.0,-0.40305967957,0.915173696467,0.00574890519772,-0.00944692129458,0.0,0.0,0.0,0.0,-0.00944692129458,0.0642106156492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307020000183
1720044862836250394,29,5368540000000,map,6.62436446137,0.630498553675,0.0,0.0,0.0,-0.498730648478,0.866757024932,0.00539358843395,-0.00801967480426,0.0,0.0,0.0,0.0,-0.00801967480426,0.0769665018899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00408998480034
1720044862988182823,30,5368700000000,map,6.68965738681,0.457525098353,0.0,0.0,0.0,-0.589844942271,0.807516528672,0.00485954933642,-0.00562528965561,0.0,0.0,0.0,0.0,-0.00562528965561,0.0693708942619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390118372307
1720044863130394980,31,5368840000000,map,6.71392789613,0.338420961198,0.0,0.0,0.0,-0.675486098798,0.737372721444,0.00490999736435,-0.00392848493582,0.0,0.0,0.0,0.0,-0.00392848493582,0.0685096302224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00382402120095
1720044863250580512,32,5368960000000,map,6.70988135986,0.23189349856,0.0,0.0,0.0,-0.745966666731,0.665983282167,0.00492728625941,-0.00237286474153,0.0,0.0,0.0,0.0,-0.00237286474153,0.0687866274824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00362459421171
1720044863371830779,33,5369080000000,map,6.69290304608,0.126275897715,0.0,0.0,0.0,-0.811230896717,0.584725946245,0.0043799181212,-0.00105576226801,0.0,0.0,0.0,0.0,-0.00105576226801,0.0657384097995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00328251485161
1720044863552356759,34,5369240000000,map,6.65947042671,0.0513833119397,0.0,0.0,0.0,-0.867923317233,0.49669821361,0.00411620974993,-0.000739864376753,0.0,0.0,0.0,0.0,-0.000739864376753,0.0616561863312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307599739307
1720044863807577243,35,5369500000000,map,6.5841929401,-0.0333765927229,0.0,0.0,0.0,-0.91265162925,0.408738307022,0.00382888200749,0.00152063850812,0.0,0.0,0.0,0.0,0.00152063850812,0.0685336369251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00335099070806
1720044863979882696,36,5369680000000,map,6.49225111689,-0.0796098241118,0.0,0.0,0.0,-0.947518875124,0.319699829973,0.00448291430484,0.0050557582174,0.0,0.0,0.0,0.0,0.0050557582174,0.0722628004773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420022603595
1720044864267982185,37,5369960000000,map,6.27188837747,-0.20361021945,0.0,0.0,0.0,-0.97487627308,0.222747058757,0.00533212085062,0.00539134693136,0.0,0.0,0.0,0.0,0.00539134693136,0.0618901003463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00410020847919
1720044864746967947,38,5370440000000,map,6.00948129449,-0.326812385016,0.0,0.0,0.0,-0.979155487429,0.203112115436,0.00590651891263,0.00498519729282,0.0,0.0,0.0,0.0,0.00498519729282,0.0499381195404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424010793798
1720044865227149047,39,5370920000000,map,5.75681847786,-0.41917507667,0.0,0.0,0.0,-0.979284788238,0.202487786115,0.00699630424854,0.00476935455271,0.0,0.0,0.0,0.0,0.00476935455271,0.0495473805513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00466305793538
1720044865491998397,40,5371200000000,map,5.50085232752,-0.521869530834,0.0,0.0,0.0,-0.980554314205,0.196247896534,0.00771682497086,0.00336443921138,0.0,0.0,0.0,0.0,0.00336443921138,0.0459100338813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00489892982151
1720044865779845488,41,5371480000000,map,5.24640438823,-0.615909281649,0.0,0.0,0.0,-0.981000338124,0.194006022075,0.00824561277682,0.00264539478021,0.0,0.0,0.0,0.0,0.00264539478021,0.0400269046733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00539570241725
1720044866050319742,42,5371760000000,map,4.99260778434,-0.722623474701,0.0,0.0,0.0,-0.981154729421,0.193223696621,0.00781360085387,0.000831665899252,0.0,0.0,0.0,0.0,0.000831665899252,0.0380187492811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00503396794168
1720044866355968317,43,5372040000000,map,4.73799607183,-0.82188743696,0.0,0.0,0.0,-0.981401866992,0.191964516159,0.00803981179236,0.00128125112357,0.0,0.0,0.0,0.0,0.00128125112357,0.0376909546198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481051324344
1720044866610422937,44,5372320000000,map,4.47774826599,-0.927632588335,0.0,0.0,0.0,-0.981420295328,0.191870278881,0.00841844138113,9.08582583063e-05,0.0,0.0,0.0,0.0,9.08582583063e-05,0.0441005979714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481988751866
1720044866916033111,45,5372600000000,map,4.22427427459,-1.03027218081,0.0,0.0,0.0,-0.981098918682,0.193506877814,0.00988978400081,7.3348362803e-05,0.0,0.0,0.0,0.0,7.33483628022e-05,0.0444761839678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00550655342532
1720044867171345051,46,5372880000000,map,3.97490636647,-1.14546155416,0.0,0.0,0.0,-0.980540741629,0.196315699846,0.0135112614368,-0.00130842482626,0.0,0.0,0.0,0.0,-0.00130842482626,0.0453700079812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00651195296399
1720044867468432342,47,5373160000000,map,3.71635803213,-1.26169284532,0.0,0.0,0.0,-0.981144844019,0.193273886118,0.0105946783827,-0.00483147291842,0.0,0.0,0.0,0.0,-0.00483147291842,0.0496355697941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00645783153158
1720044867760010407,48,5373440000000,map,3.46702903986,-1.36779686022,0.0,0.0,0.0,-0.980659932391,0.195719434402,0.0121826398958,-0.00629310133456,0.0,0.0,0.0,0.0,-0.00629310133456,0.0515474064853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674887313669
1720044868024255844,49,5373720000000,map,3.21850585826,-1.47542924136,0.0,0.0,0.0,-0.979830203051,0.199831862298,0.0139880462774,-0.00808474642842,0.0,0.0,0.0,0.0,-0.00808474642842,0.051141687276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631517600107
1720044868319954692,50,5374000000000,map,2.9666586992,-1.59683288996,0.0,0.0,0.0,-0.979651456026,0.200706314565,0.0133501791049,-0.0104117022855,0.0,0.0,0.0,0.0,-0.0104117022855,0.0479284872459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00579287966172
1720044868567690095,51,5374280000000,map,2.70588391423,-1.70257889199,0.0,0.0,0.0,-0.979928723499,0.19934817998,0.0133104623963,-0.0136525135994,0.0,0.0,0.0,0.0,-0.0136525135994,0.0530567551613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00564085203018
1720044868879828713,52,5374560000000,map,2.45446584835,-1.8140852686,0.0,0.0,0.0,-0.984561692287,0.175037921835,0.0153207299149,-0.0168494466979,0.0,0.0,0.0,0.0,-0.0168494466979,0.0550346706139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00547960264258
1720044869332372584,53,5374980000000,map,2.17810940863,-1.8896648415,0.0,0.0,0.0,-0.991004411798,0.133829203827,0.0161975244168,-0.0183716946119,0.0,0.0,0.0,0.0,-0.0183716946119,0.0597189726092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242037615
1720044869600145865,54,5375280000000,map,1.91783057061,-1.9212125763,0.0,0.0,0.0,-0.999593692061,0.0285035224489,0.0160559861458,-0.0200109257465,0.0,0.0,0.0,0.0,-0.0200109257465,0.0673194615257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060213378326
1720044869931296230,55,5375640000000,map,1.65902642282,-1.89143963961,0.0,0.0,0.0,0.997647777177,0.0685486155569,0.0159375445581,-0.0211385264997,0.0,0.0,0.0,0.0,-0.0211385264997,0.0704975444055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00634378997686
1720044871129508223,56,5376820000000,map,1.40152817145,-1.84960237898,0.0,0.0,0.0,0.997691391215,0.0679108820164,0.015848489783,-0.0208684093258,0.0,0.0,0.0,0.0,-0.0208684093258,0.0676184103843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00577491738125
1720044871753598437,57,5377420000000,map,1.14698375675,-1.84860574562,0.0,0.0,0.0,0.999643158512,0.0267124622519,0.0168735962809,-0.022115811505,0.0,0.0,0.0,0.0,-0.022115811505,0.0681888903951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00603384363355
1720044872081807348,58,5377760000000,map,0.898379700255,-1.84826349103,0.0,0.0,0.0,0.999909148833,0.013479394671,0.0154360511031,-0.0218893506859,0.0,0.0,0.0,0.0,-0.0218893506859,0.073041786898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067912561884
1720044872432025641,59,5378140000000,map,0.637697122032,-1.81842276012,0.0,0.0,0.0,0.998294791093,0.0583738817998,0.0165570608066,-0.0242246672693,0.0,0.0,0.0,0.0,-0.0242246672693,0.0799649288695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725994791962
1720044872689398365,60,5378400000000,map,0.38491613717,-1.78040957471,0.0,0.0,0.0,0.997366180651,0.072530694833,0.0153071304792,-0.0221146442627,0.0,0.0,0.0,0.0,-0.0221146442627,0.079375911198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00738145339627
1720044872953779919,61,5378660000000,map,0.143638488531,-1.78088467615,0.0,0.0,0.0,0.997528365015,0.0702649342925,0.0164849875644,-0.0227529981367,0.0,0.0,0.0,0.0,-0.0227529981367,0.0849062740295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830307851888
1720044873238639351,62,5378920000000,map,-0.104435546445,-1.75868215311,0.0,0.0,0.0,0.997414320123,0.0718656664479,0.0162278180737,-0.0215150326557,0.0,0.0,0.0,0.0,-0.0215150326557,0.0878174438369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00865023302577
1720044873501564161,63,5379180000000,map,-0.351953402314,-1.72264195581,0.0,0.0,0.0,0.99753600433,0.0701563971787,0.0159505297879,-0.0220676922747,0.0,0.0,0.0,0.0,-0.0220676922747,0.0880706816216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833471231358
1720044873741710809,64,5379440000000,map,-0.600997777624,-1.71088026077,0.0,0.0,0.0,-0.999949146172,0.0100848931869,0.0157958368941,-0.0196439125423,0.0,0.0,0.0,0.0,-0.0196439125423,0.0865196721646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00877094523925
1720044873892172556,65,5379600000000,map,-0.707443077223,-1.71758728538,0.0,0.0,0.0,-0.993276244976,0.115768308122,0.0145392117354,-0.0180869945903,0.0,0.0,0.0,0.0,-0.0180869945903,0.0878545146987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00899237819678
1720044874098210889,66,5379800000000,map,-0.770133131718,-1.77283919524,0.0,0.0,0.0,-0.974095374502,0.226137571786,0.0129765561191,-0.0144126783692,0.0,0.0,0.0,0.0,-0.0144126783692,0.0795920499249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00868675583193
1720044874430057838,67,5380140000000,map,-1.01105764288,-1.91714197905,0.0,0.0,0.0,-0.960445552386,0.278467845365,0.0145141468676,-0.0181391921078,0.0,0.0,0.0,0.0,-0.0181391921078,0.084748879388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010290284313
1720044874941476724,68,5380640000000,map,-1.26457752744,-2.13116464117,0.0,0.0,0.0,-0.9483694261,0.317167828821,0.01543785305,-0.0204804766488,0.0,0.0,0.0,0.0,-0.0204804766488,0.0864117745415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100827266866
1720044875250733228,69,5380960000000,map,-1.51591639108,-2.31970856737,0.0,0.0,0.0,-0.949112133961,0.314938338677,0.0182779008029,-0.0259819335713,0.0,0.0,0.0,0.0,-0.0259819335713,0.0890410298358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103837734187
1720044875596477658,70,5381280000000,map,-1.76594189809,-2.50347516641,0.0,0.0,0.0,-0.948995599404,0.315289315251,0.0213282125063,-0.0307255781923,0.0,0.0,0.0,0.0,-0.0307255781923,0.0948386544952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011937387782
1720044875890670841,71,5381600000000,map,-2.01577655779,-2.6871470949,0.0,0.0,0.0,-0.948913793333,0.3155354383,0.0264231549188,-0.0403284007318,0.0,0.0,0.0,0.0,-0.0403284007318,0.109587266111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129342703635
1720044876228483470,72,5381920000000,map,-2.26967555313,-2.86881853334,0.0,0.0,0.0,-0.975165881282,0.221475741298,0.0288589788099,-0.0444678239128,0.0,0.0,0.0,0.0,-0.0444678239128,0.124178450566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136813527103
1720044876700663853,73,5382400000000,map,-2.5312622826,-2.98462059001,0.0,0.0,0.0,-0.990259400532,0.139234764543,0.033029955915,-0.0541053258213,0.0,0.0,0.0,0.0,-0.0541053258213,0.14942366515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014885163565
1720044877051137806,74,5382760000000,map,-2.78795032174,-3.04892472096,0.0,0.0,0.0,-0.990871700195,0.134808285176,0.0359811346006,-0.0611566559018,0.0,0.0,0.0,0.0,-0.0611566559018,0.171971060751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149559534755
1720044877348526387,75,5383040000000,map,-3.02197007204,-3.10755243169,0.0,0.0,0.0,-0.999681717942,0.0252282145946,0.0348152549884,-0.0610647184759,0.0,0.0,0.0,0.0,-0.0610647184759,0.16342538006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148257020162
1720044877656597572,76,5383340000000,map,-3.24877089765,-3.11707259854,0.0,0.0,0.0,0.999507690866,0.0313747653329,0.0327085149506,-0.0603987139751,0.0,0.0,0.0,0.0,-0.0603987139751,0.174151021746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015320698641
1720044878120270246,77,5383800000000,map,-3.51520301419,-3.10411200142,0.0,0.0,0.0,0.997439470838,0.0715157466191,0.0284883261638,-0.0545445459272,0.0,0.0,0.0,0.0,-0.0545445459272,0.17233862041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138810878712
1720044878368568168,78,5384080000000,map,-3.76933776214,-3.08076700582,0.0,0.0,0.0,0.99674783701,0.080583803683,0.0245459238966,-0.0504347965245,0.0,0.0,0.0,0.0,-0.0504347965245,0.183832327132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013670309881
1720044878676370383,79,5384380000000,map,-4.02757338764,-2.99114977085,0.0,0.0,0.0,0.985566236896,0.169290261654,0.0231237601591,-0.0502029814881,0.0,0.0,0.0,0.0,-0.0502029814881,0.210007442188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143608799006
1720044879070862425,80,5384780000000,map,-4.28250140301,-2.85802376502,0.0,0.0,0.0,0.963321984151,0.268348197034,0.0207398404178,-0.0499794757113,0.0,0.0,0.0,0.0,-0.0499794757113,0.25925417145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166068094442
1720044879412174566,81,5385100000000,map,-4.53184571619,-2.6893429035,0.0,0.0,0.0,0.945472281192,0.325702572137,0.0201213249757,-0.043633257862,0.0,0.0,0.0,0.0,-0.043633257862,0.284131747548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163542411779
1720044879657469480,82,5385360000000,map,-4.69645803215,-2.5231696457,0.0,0.0,0.0,0.90812182281,0.418706048363,0.0178031682643,-0.0323509903748,0.0,0.0,0.0,0.0,-0.0323509903748,0.307395260158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016496073099
1720044880177366956,83,5385880000000,map,-4.90828964754,-2.31434265967,0.0,0.0,0.0,0.902072830312,0.431583837526,0.0167069684269,-0.0133320503608,0.0,0.0,0.0,0.0,-0.0133320503608,0.300509422642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161087862139
1720044880704259742,84,5386380000000,map,-5.07643369624,-2.10281642623,0.0,0.0,0.0,0.873814802411,0.486258872503,0.0186953784985,0.00419221618726,0.0,0.0,0.0,0.0,0.00419221618726,0.309227827868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169260678893
1720044880908198264,85,5386600000000,map,-5.1704163671,-1.8962607149,0.0,0.0,0.0,0.81093108697,0.585141668475,0.0238485365794,0.0144428476346,0.0,0.0,0.0,0.0,0.0144428476346,0.329828365943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166582291318
