time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1721974653.387769,-0.0009749635411287058,-0.01430883124550976,0.132279053181481,6.985653552805178e-07,-3.1798280427187655e-08,-0.003931701179292665,0.9999922708328041
1721974654.154673,-0.0009745852704835939,-0.014308838091035975,0.13227905283221345,6.982660574407537e-07,-3.1409051753025876e-08,-0.003931704595480408,0.9999922708193726
1721974654.345095,-0.0009744970650186003,-0.014308839682611402,0.1322790527512032,6.981966370755111e-07,-3.131878680509082e-08,-0.003931705387695577,0.9999922708162577
1721974654.642164,0.005850876536049095,-0.01519932536402506,0.1322791591020453,5.493363317093474e-07,-2.124691665340605e-06,-0.0055467907799683315,0.9999846164352867
1721974655.213382,0.19436439551007345,-0.02937249168790891,0.13227931486212288,2.3930089558405717e-07,6.590972857860013e-07,-0.01991430699576942,0.9998016905248694
1721974655.71791,0.358216257015604,-0.03589414979506943,0.13227936306811355,3.8811415180039135e-08,1.7708631059720914e-07,-0.019859336081654144,0.9998027839380941
1721974656.224254,0.5589535997382623,-0.051323221505297514,0.13227784745236226,-2.0082160516593707e-06,2.208106010035216e-07,0.0013619155347092285,0.9999990725905674
1721974656.298501,0.5792427626286779,-0.053203658715596555,0.13227759913054973,-1.8409011678387082e-06,2.5574061037973686e-07,0.0053055586226192,0.999985925423077
1721974656.721289,0.7600056682343342,-0.013228202110190879,0.13359766959092728,0.00016478175183823728,0.0030843076114016295,0.10771657754044718,0.9941768448402454
1721974657.089066,0.8111928857599414,-0.02372219848607822,0.13227911560576366,-2.9694362583638826e-07,-1.3568969441385606e-07,0.15434985728659484,0.9880162557141969
1721974657.947647,1.1397769122165835,0.19338997867907765,0.13227892020387644,7.693020723084197e-07,-2.2484855120554156e-07,0.34779645636620393,0.9375700640157348
1721974658.14412,1.233897034213205,0.2705604969757463,0.13227840328357132,1.6669592272079306e-06,6.445148681519306e-07,0.3820258135529543,0.9241516530180579
1721974658.630402,1.3793358535545555,0.39169397576879905,0.1322777106370081,-1.8977894079256123e-06,-3.402453199987108e-07,0.4390797403344848,0.8984480962326562
1721974659.041649,1.4220060738721578,0.4559502590285864,0.13400025628268686,0.0016491518478782942,-0.002962852275227531,0.4805575604815818,0.8769566311218411
1721974659.222359,1.4237697446222612,0.5467208135949289,0.13225175464316996,-6.552348353763767e-05,8.97288120953142e-05,0.548713214089431,0.8360106436757008
1721974659.761296,1.4540607619727401,0.7823167181893397,0.13291572700139648,0.0008081858911303981,-0.0009386462571105299,0.6545924568187435,0.7559809397430405
1721974660.260914,1.450207998220553,1.029781203669624,0.13227892014135118,-3.4488928459212215e-07,-7.970908946921566e-07,0.7439970964232338,0.668182849610077
1721974660.470054,1.4408573126105186,1.1281373172074256,0.1324143212869493,-0.00020032599294969204,0.0002305303938237003,0.7467608256437389,0.6650926070925128
1721974660.950763,1.3986188542963165,1.2233310384037133,0.13227919849041037,3.781406210120191e-07,-4.314365728899782e-07,0.6946701104653207,0.7193284629609551
1721974661.527216,1.4073537476179392,1.4737039445566305,0.13227875718403492,-3.4929500494717397e-08,-9.587456434845037e-08,0.6946660297667882,0.719332403752283
1721974661.673816,1.4103703782166537,1.5601532576947832,0.1322785673143324,-2.6657081466492387e-09,2.6317254169322066e-08,0.6946660791909125,0.7193323560229473
1721974662.957899,1.4323254747107232,2.1892660180104073,0.13227865541555756,1.3665518835749527e-08,-8.548662728278323e-08,0.694666268595555,0.7193321731130347
1721974662.964765,1.4323254747107232,2.1892660180104073,0.13227865541555756,1.3665518835749527e-08,-8.548662728278323e-08,0.694666268595555,0.7193321731130347
1721974663.660275,1.4450211985362162,2.553047540101967,0.13227875654579624,3.32007595037424e-08,-2.621932331478239e-07,0.6946662959013482,0.719332146743513
1721974664.443569,1.4585012613150465,2.939308653504123,0.13227869133409992,2.7952391202485674e-08,7.201555226626682e-08,0.6946662731916318,0.7193321686745585
1721974664.450671,1.4585012613150465,2.939308653504123,0.13227869133409992,2.7952391202485674e-08,7.201555226626682e-08,0.6946662731916318,0.7193321686745585
1721974664.804478,1.4649711113480108,3.1246989684213173,0.13227856200672147,3.5390472471973144e-08,6.985202673920962e-08,0.6946661430748414,0.719332294329622
1721974665.156349,1.4710047283078884,3.297588207237098,0.13227869678803153,9.808104526928396e-09,-2.1746381375620907e-08,0.6946661977977895,0.7193322414831423
1721974666.161428,1.4770760393098152,3.4999782213146515,0.13737952392913372,0.007414423645206193,-0.006659640567619768,0.7431513351311142,0.6690491526056676
1721974666.623769,1.4079966420251329,3.6136658048374235,0.14191383580614492,-0.015103362473440787,0.011154222584698715,0.8042346472754728,0.5940152387626285
1721974667.340199,1.262314940444573,3.871597200623954,0.13227915965558742,2.8954041751651086e-07,2.103494052057181e-07,0.8593044707194839,0.5114643942655047
1721974667.724671,1.165054563063575,4.066644979373858,0.1338160562452227,0.0014672133127003125,0.0010663234713391735,0.9080881415967114,0.4187751632210064
1721974667.889501,1.1252868874543982,4.13709463573225,0.1335500472331911,-0.0022973189323718672,0.0009375488947980161,0.9257732701302481,0.37807101930740444
1721974668.401957,0.9827279712583161,4.317603121718673,0.132313730605903,2.082336401408686e-05,3.580213194971967e-05,0.969444863981205,0.2453093026875621
1721974669.013995,0.7653376871409207,4.458299191191262,0.13229731110795,-3.834125603351275e-05,6.6358674849131105e-06,0.9936655877091317,0.11237748123436159
1721974669.751078,0.5122942409418989,4.466841635789218,0.13279874761031907,-0.002430975775411087,0.0017273666850799033,0.9989243071961953,0.046274561626401894
